V,R,T
2.60019550342131,107505.070993915,23.3802340556877
2.58064516129032,106666.666666667,22.5105105316299
2.57575757575758,106250,23.6418780372568
2.56598240469208,105421.686746988,23.8165110896379
2.55620723362659,104600,23.9913136428718
2.55131964809384,103784.860557769,23.9913136428718
2.52688172043011,106250,24.2538475559546
2.5366568914956,102976.19047619,24.4290984328825
2.52688172043011,102173.913043478,24.4290984328825
2.52199413489736,101775.147928994,24.5167944716586
2.51221896383187,101377.952755906,24.8680658657708
2.50244379276637,100195.694716243,24.8680658657708
2.49755620723363,99804.6875,25.0440038955068
2.48778103616813,99415.2046783626,25.2201511289338
2.35581622678397,98640.7766990291,25.3083049988855
2.47311827956989,98255.8139534884,25.3965133354016
2.43401759530792,97109.8265895954,25.5730963119277
2.44868035190616,97109.8265895954,25.6614724083711
2.45356793743891,95977.0114942529,25.7499058843163
2.44379276637341,96353.1669865643,25.9269479082893
2.44379276637341,95977.0114942529,26.1042282706275
2.43401759530792,94857.1428571429,26.1929596770792
2.42913000977517,94486.6920152091,26.1929596770792
2.42424242424242,94117.6470588235,26.2817528903249
2.42424242424242,93750,26.5485108326508
2.40957966764418,93383.7429111531,26.6375587458439
2.40469208211144,93018.8679245283,26.7266722132947
2.39980449657869,92293.2330827068,26.8158519912741
2.39491691104594,91932.4577861163,26.9944135156794
2.38514173998045,91214.953271028,27.0837967865387
2.3802541544477,91214.953271028,27.173249416871
2.3802541544477,90502.7932960894,27.3523658320735
2.37047898338221,89795.918367347,27.3523658320735
2.37047898338221,86678.8321167883,27.4420311613962
2.35581622678397,89094.26987061,27.6215799442118
2.35092864125122,88745.3874538745,27.7114649580022
2.34115347018573,88397.7900552486,27.8914601515942
2.33626588465298,87362.6373626374,27.8914601515942
2.33137829912023,87706.4220183486,28.0717608275179
2.32649071358749,86338.7978142076,28.162027704968
2.31671554252199,87020.1096892139,28.2523733391851
2.31182795698925,87362.6373626374,28.3427985317291
2.3069403714565,85662.4319419238,28.5238908132512
2.31671554252199,85326.0869565217,28.5238908132512
2.31182795698925,85326.0869565217,28.6145595206921
2.30205278592375,85326.0869565217,28.6145595206921
2.29716520039101,85662.4319419238,28.6145595206921
2.29716520039101,84990.9584086799,28.7053110234726
2.29227761485826,89444.4444444445,28.7961461387569
2.28739002932551,84324.3243243243,28.8870656869615
2.28250244379277,83992.8057553957,28.9780704918003
2.28250244379277,83662.4775583483,29.0691613803298
2.27761485826002,83662.4775583483,29.1603391829942
2.27272727272727,83333.3333333333,29.0691613803298
2.26783968719453,83005.3667262969,29.2516047336714
2.26295210166178,82678.5714285714,29.5259362650363
2.25806451612903,82678.5714285714,29.3429588697191
2.25317693059629,82028.4697508897,29.5259362650363
2.24828934506354,81705.1509769094,29.6175612168418
2.24340175953079,81061.9469026549,30.1692723830217
2.23851417399804,81061.9469026549,29.8929913211059
2.2336265884653,80742.0494699647,29.8929913211059
2.22873900293255,80423.2804232804,29.8929913211059
2.21896383186706,80105.6338028169,30.0770826999874
2.21896383186706,79789.1036906854,30.1692723830217
2.2238514173998,79473.6842105263,30.261559226844
2.21407624633431,79159.3695271453,30.3539441102544
2.20918866080156,78534.0314136126,30.3539441102544
2.19941348973607,78534.0314136126,30.5390115314222
2.19452590420332,78222.9965156794,30.6316958473179
2.18963831867058,77913.0434782609,30.7244817591833
2.18475073313783,77604.1666666667,30.8173701666711
2.25317693059629,77604.1666666667,30.910361973764
2.17497556207234,77296.3604852686,31.0034580888282
2.17497556207234,76989.6193771626,31.0034580888282
2.16520039100684,76683.9378238342,31.0966594246686
2.16520039100684,76075.7314974182,31.2833814324219
2.15542521994135,76075.7314974182,31.2833814324219
2.15542521994135,75773.1958762886,31.3769039526367
2.15542521994135,75471.6981132075,31.4705353903448
2.15542521994135,70216.306156406,31.4705353903448
2.14076246334311,74871.7948717949,31.5642766813827
2.13587487781036,74573.3788395904,31.7520925907432
2.13587487781036,74573.3788395904,31.846169104864
2.12609970674487,73684.2105263158,31.846169104864
2.12609970674487,73979.5918367347,31.94035926403
2.12121212121212,73684.2105263158,32.0346640285594
2.12121212121212,73389.8305084746,32.0346640285594
2.12609970674487,73096.4467005076,32.1290843638474
2.10166177908113,73096.4467005076,32.3182756340334
2.11143695014663,72804.0540540541,32.2236212404273
2.10654936461388,73096.4467005076,32.2236212404273
2.10166177908113,72512.6475548061,32.413048525663
2.09677419354839,72222.2222222222,32.413048525663
2.09188660801564,72222.2222222222,32.5079409016408
2.09188660801564,72222.2222222222,32.6029537536823
2.08699902248289,71932.7731092437,32.6029537536823
2.11143695014663,71644.2953020134,32.2236212404273
2.08211143695015,71356.783919598,32.8887251655813
2.08211143695015,71070.2341137124,32.7933448801653
2.07233626588465,71356.783919598,32.9842299491432
2.07233626588465,70500,33.0798602505097
2.06744868035191,70500,33.0798602505097
2.06256109481916,70216.306156406,33.17561709513
2.05767350928641,69933.5548172757,33.3675145452999
2.05278592375367,69933.5548172757,33.3675145452999
2.05278592375367,69651.7412935323,33.3675145452999
2.04789833822092,69370.8609271523,33.4636572313291
2.03812316715543,69370.8609271523,33.5599306217131
2.04301075268817,69090.9090909091,33.4636572313291
2.03812316715543,68811.8811881188,33.5599306217131
2.03323558162268,68533.7726523888,33.6563357719087
2.03323558162268,68533.7726523888,33.7528737435899
2.02834799608993,68256.5789473684,33.849545604722
2.02346041055718,68533.7726523888,33.9463524296364
2.01857282502444,67980.2955665025,33.9463524296364
2.01857282502444,67704.9180327869,34.0432952991061
2.01368523949169,67430.441898527,34.140375300422
2.00879765395894,66884.176182708,34.140375300422
2.00879765395894,67156.862745098,34.2375935274704
2.00879765395894,67156.862745098,34.2375935274704
2.0039100684262,67156.862745098,34.2375935274704
2.0039100684262,67156.862745098,34.3349510808112
2.00879765395894,66884.176182708,34.2375935274704
2.0039100684262,66884.176182708,34.3349510808112
2.0039100684262,66884.176182708,34.4324490677566
2.0039100684262,66612.3778501629,34.3349510808112
2.0039100684262,66884.176182708,34.3349510808112
1.99902248289345,66612.3778501629,34.4324490677566
1.9941348973607,66341.4634146342,34.3349510808112
1.9941348973607,66341.4634146342,34.5300886024513
1.98924731182796,70216.306156406,34.5300886024513
1.98924731182796,65802.2690437601,34.7257968063175
1.98435972629521,65802.2690437601,34.3349510808112
1.98435972629521,65802.2690437601,34.8238677386744
1.97947214076246,65533.9805825243,34.8238677386744
1.97458455522972,65266.5589660743,34.922084745318
1.97458455522972,64734.2995169082,35.0204489757889
1.96969696969697,65000,35.0204489757889
1.96480938416422,64734.2995169082,35.1189615869599
1.96480938416422,64734.2995169082,35.1189615869599
1.95992179863148,64734.2995169082,35.1189615869599
1.95992179863148,64469.4533762058,35.2176237431235
1.95992179863148,64469.4533762058,35.2176237431235
1.95992179863148,64469.4533762058,35.2176237431235
1.95503421309873,64205.4574638844,35.316436616079
1.95014662756598,63942.3076923077,35.316436616079
1.95014662756598,63942.3076923077,35.4154013852223
1.94525904203324,63680,35.4154013852223
1.94525904203324,63680,35.5145192376351
1.94037145650049,63680,35.5145192376351
1.94525904203324,63157.8947368421,35.5145192376351
1.94037145650049,63418.5303514377,35.6137913681764
1.94037145650049,63418.5303514377,35.6137913681764
1.93548387096774,63157.8947368421,35.7132189795746
1.93548387096774,62898.0891719745,35.8128032825209
1.930596285435,62639.1096979332,35.8128032825209
1.930596285435,63157.8947368421,35.8128032825209
1.92570869990225,62898.0891719745,35.9125454957636
1.9208211143695,62380.9523809524,35.9125454957636
1.9208211143695,62380.9523809524,36.0124468462039
1.91593352883675,66071.4285714286,36.1125085689926
1.91593352883675,62123.6133122029,36.2127319076282
1.91593352883675,62123.6133122029,36.1125085689926
1.91104594330401,61867.0886075949,36.2127319076282
1.91104594330401,61611.3744075829,36.2127319076282
1.90615835777126,62380.9523809524,36.313118114056
1.930596285435,61356.4668769716,36.313118114056
1.90127077223851,61356.4668769716,36.4136684487689
1.90127077223851,61356.4668769716,36.4136684487689
1.88660801564027,61102.3622047244,36.5143841809087
1.89638318670577,61102.3622047244,36.5143841809087
1.89149560117302,60849.0566037736,36.6152665883695
1.89149560117302,60849.0566037736,36.6152665883695
1.88660801564027,60849.0566037736,36.7163169579019
1.89149560117302,60596.546310832,36.7163169579019
1.88660801564027,60596.546310832,36.8175365852188
1.95014662756598,60093.896713615,36.8175365852188
1.88172043010753,60093.896713615,36.8175365852188
1.87683284457478,60093.896713615,36.9189267751021
1.87194525904203,60093.896713615,36.9189267751021
1.87194525904203,59843.75,37.0204888415114
1.87683284457478,59843.75,37.0204888415114
1.87194525904203,59843.75,37.1222241076936
1.86705767350929,59594.383775351,37.3262195794703
1.86705767350929,59843.75,37.1222241076936
1.86217008797654,59594.383775351,37.1222241076936
1.86217008797654,59345.7943925234,37.2241339062944
1.85728250244379,59097.9782270607,37.2241339062944
1.85728250244379,59097.9782270607,37.2241339062944
1.85728250244379,59097.9782270607,37.3262195794703
1.85728250244379,59097.9782270607,37.3262195794703
1.86217008797654,58850.9316770186,37.4284824790036
1.85239491691105,58850.9316770186,37.4284824790036
1.85239491691105,58604.6511627907,37.4284824790036
1.8475073313783,58604.6511627907,37.5309239664173
1.84261974584555,58604.6511627907,37.4284824790036
1.84261974584555,58359.133126935,37.5309239664173
1.84261974584555,58359.133126935,37.6335454130923
1.84261974584555,58114.3740340031,37.7363482003866
1.83773216031281,58114.3740340031,37.7363482003866
1.83284457478006,57870.3703703704,37.8393337197547
1.82795698924731,57870.3703703704,37.8393337197547
1.83284457478006,57627.1186440678,37.6335454130923
1.82795698924731,57870.3703703704,37.9425033728703
1.82795698924731,57627.1186440678,37.9425033728703
1.82795698924731,57627.1186440678,37.9425033728703
1.82306940371457,57384.6153846154,38.0458585717489
1.81818181818182,57142.8571428571,38.0458585717489
1.82306940371457,57627.1186440678,38.1494007388735
1.81818181818182,57627.1186440678,38.1494007388735
1.81818181818182,57142.8571428571,38.1494007388735
1.81818181818182,56661.5620214395,38.2531313073212
1.81329423264907,56901.8404907976,38.2531313073212
1.81329423264907,56901.8404907976,38.2531313073212
1.81329423264907,56901.8404907976,38.3570517208914
1.80840664711632,56661.5620214395,38.3570517208914
1.76930596285435,56422.0183486239,38.3570517208914
1.80840664711632,56661.5620214395,38.3570517208914
1.80351906158358,56422.0183486239,38.4611634342364
1.81329423264907,56422.0183486239,38.4611634342364
1.80840664711632,56183.2061068702,38.5654679129931
1.79863147605083,56183.2061068702,38.5654679129931
1.81818181818182,56183.2061068702,38.5654679129931
1.79374389051808,56183.2061068702,38.669966633917
1.79374389051808,55945.1219512195,38.669966633917
1.78885630498534,55945.1219512195,38.669966633917
1.78885630498534,55945.1219512195,38.669966633917
1.78396871945259,55707.7625570776,38.7746610850176
1.78885630498534,55707.7625570776,38.7746610850176
1.7741935483871,55471.1246200608,38.7746610850176
1.78396871945259,55471.1246200608,38.7746610850176
1.78396871945259,55471.1246200608,38.8795527656958
1.78396871945259,55707.7625570776,38.8795527656958
1.77908113391984,55471.1246200608,38.7746610850176
1.77908113391984,55471.1246200608,38.9846431868834
1.7741935483871,55235.2048558422,38.9846431868834
1.77908113391984,55707.7625570776,39.8327064454268
1.77908113391984,55235.2048558422,38.4611634342364
1.7741935483871,55000,39.0899338711844
1.7741935483871,55000,39.0899338711844
1.7741935483871,54765.5068078669,39.0899338711844
1.75464320625611,55000,39.0899338711844
1.76930596285435,54765.5068078669,39.1954263530179
1.7741935483871,54765.5068078669,39.1954263530179
1.76930596285435,54765.5068078669,39.1954263530179
1.75953079178886,54765.5068078669,39.1954263530179
1.76930596285435,54765.5068078669,39.1954263530179
1.76930596285435,54765.5068078669,39.1954263530179
1.76930596285435,54765.5068078669,39.1954263530179
1.7644183773216,55235.2048558422,39.3011221787638
1.7644183773216,54531.7220543807,39.1954263530179
1.7644183773216,54531.7220543807,39.3011221787638
1.7644183773216,54531.7220543807,39.4070229069093
1.75953079178886,54531.7220543807,39.4070229069093
1.7644183773216,54298.6425339367,39.4070229069093
1.75953079178886,54298.6425339367,39.4070229069093
1.75953079178886,54298.6425339367,39.4070229069093
1.75464320625611,54066.265060241,39.5131301081989
1.75464320625611,54066.265060241,39.5131301081989
1.75464320625611,54066.265060241,39.7259702753841
1.75464320625611,54066.265060241,39.5131301081989
1.75953079178886,54066.265060241,39.5131301081989
1.74975562072336,53834.5864661654,39.6194453657856
1.74975562072336,53834.5864661654,39.6194453657856
1.74486803519062,53834.5864661654,39.6194453657856
1.74975562072336,53834.5864661654,39.6194453657856
1.74975562072336,53834.5864661654,39.6194453657856
1.74486803519062,53603.6036036036,39.6194453657856
1.74486803519062,53834.5864661654,39.7259702753841
1.74975562072336,53603.6036036036,39.7259702753841
1.74486803519062,53603.6036036036,39.7259702753841
1.74486803519062,53373.3133433283,39.7259702753841
1.73998044965787,53373.3133433283,39.8327064454268
1.73998044965787,53603.6036036036,39.8327064454268
1.73998044965787,53373.3133433283,39.8327064454268
1.73509286412512,53143.7125748503,39.8327064454268
1.73998044965787,53143.7125748503,39.9396554972214
1.73998044965787,53143.7125748503,39.9396554972214
1.73020527859238,53143.7125748503,39.9396554972214
1.73509286412512,53143.7125748503,39.9396554972214
1.72531769305963,53143.7125748503,41.7919971024303
1.72531769305963,54298.6425339367,40.0468190651115
1.73020527859238,53143.7125748503,40.0468190651115
1.73020527859238,52914.798206278,40.0468190651115
1.73020527859238,52914.798206278,40.2617963527069
1.73020527859238,52914.798206278,40.1541987966386
1.72531769305963,52914.798206278,40.0468190651115
1.72531769305963,52914.798206278,40.1541987966386
1.72531769305963,52914.798206278,40.1541987966386
1.72531769305963,52686.5671641791,40.1541987966386
1.72043010752688,52459.0163934426,40.2617963527069
1.72043010752688,52459.0163934426,40.1541987966386
1.72043010752688,52686.5671641791,40.2617963527069
1.72043010752688,52459.0163934426,40.2617963527069
1.61290322580645,52232.1428571428,40.2617963527069
1.71554252199413,52459.0163934426,40.3696134077506
1.72043010752688,52232.1428571428,40.2617963527069
1.72043010752688,52232.1428571428,40.3696134077506
1.71554252199413,52232.1428571428,40.3696134077506
1.71554252199413,52232.1428571428,40.3696134077506
1.71065493646139,52232.1428571428,40.4776516499035
1.71065493646139,52232.1428571428,40.4776516499035
1.71554252199413,52232.1428571428,40.4776516499035
1.71065493646139,52005.9435364041,40.4776516499035
1.71065493646139,52005.9435364041,40.4776516499035
1.71065493646139,52005.9435364041,40.4776516499035
1.70576735092864,51780.4154302671,40.5859127811705
1.70576735092864,52005.9435364041,40.5859127811705
1.70576735092864,51780.4154302671,40.5859127811705
1.71554252199413,51780.4154302671,40.5859127811705
1.70576735092864,52005.9435364041,39.9396554972214
1.70087976539589,51780.4154302671,40.6943985176028
1.70576735092864,51780.4154302671,40.6943985176028
1.71554252199413,51780.4154302671,40.4776516499035
1.70576735092864,51555.5555555555,40.5859127811705
1.70576735092864,51780.4154302671,40.5859127811705
1.70576735092864,51780.4154302671,40.5859127811705
1.70576735092864,51780.4154302671,40.5859127811705
1.70576735092864,51780.4154302671,40.5859127811705
1.70576735092864,51555.5555555555,40.5859127811705
1.70087976539589,51555.5555555555,38.9846431868834
1.70087976539589,51555.5555555555,40.6943985176028
1.70087976539589,51555.5555555555,40.5859127811705
1.70087976539589,51780.4154302671,40.8031105894743
1.70087976539589,51555.5555555555,40.5859127811705
1.70087976539589,51555.5555555555,40.5859127811705
1.70087976539589,51555.5555555555,40.6943985176028
1.70576735092864,51555.5555555555,40.6943985176028
1.70576735092864,51555.5555555555,40.6943985176028
1.71065493646139,55000,40.6943985176028
1.70087976539589,51331.3609467456,40.6943985176028
1.69599217986315,51331.3609467456,40.8031105894743
1.68621700879765,51331.3609467456,40.8031105894743
1.69599217986315,51331.3609467456,40.8031105894743
1.69599217986315,51107.8286558346,40.9120507414615
1.6911045943304,51331.3609467456,40.9120507414615
1.6911045943304,51107.8286558346,40.6943985176028
1.70087976539589,51107.8286558346,40.9120507414615
1.6911045943304,51331.3609467456,40.9120507414615
1.68621700879765,51107.8286558346,41.021220732826
1.6911045943304,51107.8286558346,40.9120507414615
1.6911045943304,50884.9557522124,40.8031105894743
1.68621700879765,51107.8286558346,41.021220732826
1.67644183773216,50884.9557522124,41.021220732826
1.68621700879765,51107.8286558346,41.1306223375986
1.68621700879765,50884.9557522124,41.021220732826
1.68621700879765,50884.9557522124,41.021220732826
1.68621700879765,50884.9557522124,41.021220732826
1.68132942326491,50884.9557522124,41.021220732826
1.68621700879765,50884.9557522124,41.021220732826
1.68621700879765,50884.9557522124,41.1306223375986
1.68132942326491,50662.7393225331,41.021220732826
1.68132942326491,50441.1764705882,41.021220732826
1.68132942326491,50884.9557522124,41.1306223375986
1.68132942326491,50662.7393225331,41.1306223375986
1.68132942326491,50662.7393225331,41.1306223375986
1.67644183773216,50662.7393225331,41.1306223375986
1.68132942326491,50441.1764705882,41.1306223375986
1.67644183773216,50441.1764705882,41.2402573447682
1.67644183773216,50220.2643171806,41.2402573447682
1.67644183773216,50441.1764705882,41.9030709547189
1.67644183773216,50441.1764705882,41.2402573447682
1.67644183773216,50441.1764705882,41.3501275584711
1.67644183773216,50441.1764705882,41.2402573447682
1.67155425219941,50441.1764705882,41.3501275584711
1.67644183773216,50441.1764705882,41.3501275584711
1.67155425219941,50441.1764705882,41.2402573447682
1.67155425219941,50220.2643171806,41.3501275584711
1.67644183773216,50220.2643171806,41.3501275584711
1.67155425219941,50220.2643171806,41.3501275584711
1.67155425219941,50220.2643171806,41.3501275584711
1.67155425219941,50000,41.4602347981853
1.66666666666667,50000,41.3501275584711
1.66666666666667,50000,41.4602347981853
1.67644183773216,50000,41.4602347981853
1.66666666666667,50000,40.3696134077506
1.66666666666667,49780.3806734993,41.5705808989257
1.66177908113392,50000,41.5705808989257
1.66177908113392,50000,41.5705808989257
1.66177908113392,50884.9557522124,41.5705808989257
1.66177908113392,49780.3806734993,41.4602347981853
1.66177908113392,49780.3806734993,41.5705808989257
1.65200391006843,49780.3806734993,41.5705808989257
1.62267839687195,49780.3806734993,41.6811677114439
1.66177908113392,49780.3806734993,41.4602347981853
1.66177908113392,49780.3806734993,41.5705808989257
1.66177908113392,49561.4035087719,40.9120507414615
1.66177908113392,49780.3806734993,41.6811677114439
1.66177908113392,49780.3806734993,41.6811677114439
1.66177908113392,49780.3806734993,41.5705808989257
1.66177908113392,49780.3806734993,41.5705808989257
1.65689149560117,50000,41.5705808989257
1.66177908113392,49561.4035087719,41.5705808989257
1.65689149560117,49561.4035087719,41.6811677114439
1.65689149560117,49561.4035087719,41.6811677114439
1.65689149560117,49561.4035087719,41.6811677114439
1.65689149560117,49561.4035087719,41.7919971024303
1.65689149560117,49561.4035087719,41.6811677114439
1.65689149560117,49561.4035087719,41.6811677114439
1.65689149560117,49561.4035087719,41.6811677114439
1.65689149560117,49561.4035087719,41.6811677114439
1.67644183773216,49561.4035087719,41.5705808989257
1.65689149560117,49561.4035087719,41.6811677114439
1.65689149560117,49343.0656934307,41.6811677114439
1.65689149560117,49561.4035087719,41.6811677114439
1.65689149560117,49561.4035087719,41.6811677114439
1.65689149560117,49561.4035087719,41.6811677114439
1.65689149560117,49561.4035087719,41.5705808989257
1.65689149560117,49343.0656934307,41.5705808989257
1.65200391006843,49561.4035087719,41.7919971024303
1.65689149560117,49561.4035087719,41.6811677114439
1.65689149560117,49561.4035087719,41.7919971024303
1.65200391006843,49343.0656934307,41.7919971024303
1.65200391006843,49343.0656934307,41.7919971024303
1.65200391006843,49343.0656934307,41.7919971024303
1.65200391006843,49343.0656934307,41.7919971024303
1.65200391006843,49343.0656934307,41.7919971024303
1.65200391006843,49343.0656934307,41.7919971024303
1.65200391006843,49343.0656934307,41.7919971024303
1.65689149560117,49561.4035087719,41.7919971024303
1.65200391006843,49561.4035087719,41.7919971024303
1.65200391006843,49343.0656934307,41.9030709547189
1.65200391006843,49343.0656934307,40.4776516499035
1.65200391006843,49343.0656934307,41.7919971024303
1.64711632453568,49343.0656934307,41.7919971024303
1.65200391006843,49343.0656934307,41.6811677114439
1.65200391006843,49343.0656934307,41.7919971024303
1.65200391006843,49343.0656934307,41.6811677114439
1.65200391006843,49125.3644314869,41.7919971024303
1.65689149560117,49343.0656934307,41.7919971024303
1.64711632453568,49125.3644314869,41.7919971024303
1.64711632453568,49125.3644314869,41.7919971024303
1.64711632453568,49125.3644314869,42.0143911674958
1.64711632453568,49125.3644314869,40.9120507414615
1.64711632453568,49125.3644314869,41.9030709547189
1.64711632453568,49125.3644314869,41.9030709547189
1.64711632453568,49125.3644314869,41.9030709547189
1.65200391006843,49780.3806734993,42.0143911674958
1.64711632453568,49125.3644314869,42.0143911674958
1.65200391006843,49125.3644314869,41.9030709547189
1.64711632453568,50000,41.9030709547189
1.64711632453568,48908.2969432314,41.9030709547189
1.5347018572825,49125.3644314869,41.9030709547189
1.64711632453568,49125.3644314869,41.9030709547189
1.64711632453568,49125.3644314869,41.9030709547189
1.64222873900293,48908.2969432314,41.9030709547189
1.63734115347019,48908.2969432314,42.0143911674958
1.64222873900293,48908.2969432314,42.0143911674958
1.64711632453568,49125.3644314869,42.0143911674958
1.64222873900293,48691.8604651163,41.2402573447682
1.64222873900293,49125.3644314869,42.0143911674958
1.64222873900293,48908.2969432314,42.0143911674958
1.64222873900293,48908.2969432314,42.0143911674958
1.64222873900293,48908.2969432314,42.0143911674958
1.66666666666667,48260.8695652174,42.0143911674958
1.64222873900293,48908.2969432314,42.1259596565104
1.63734115347019,48691.8604651163,42.0143911674958
1.64222873900293,52459.0163934426,42.0143911674958
1.64222873900293,48908.2969432314,42.0143911674958
1.64222873900293,48908.2969432314,42.0143911674958
1.63734115347019,48908.2969432314,42.1259596565104
1.63734115347019,48691.8604651163,42.1259596565104
1.63734115347019,48908.2969432314,42.1259596565104
1.64222873900293,48908.2969432314,42.0143911674958
1.63734115347019,48691.8604651163,42.0143911674958
1.64222873900293,48908.2969432314,41.9030709547189
1.64222873900293,48908.2969432314,42.0143911674958
1.64222873900293,48908.2969432314,42.0143911674958
1.63734115347019,48908.2969432314,42.0143911674958
1.64222873900293,48691.8604651163,42.0143911674958
1.63734115347019,48691.8604651163,42.0143911674958
1.63734115347019,48691.8604651163,42.1259596565104
1.63734115347019,48908.2969432314,42.1259596565104
1.64222873900293,48691.8604651163,42.1259596565104
1.63734115347019,48908.2969432314,42.0143911674958
1.63734115347019,48908.2969432314,42.1259596565104
1.63734115347019,48691.8604651163,42.1259596565104
1.66666666666667,48691.8604651163,42.1259596565104
1.64222873900293,48691.8604651163,42.1259596565104
1.63734115347019,48691.8604651163,42.1259596565104
1.63734115347019,48691.8604651163,42.1259596565104
1.63734115347019,48691.8604651163,42.1259596565104
1.64222873900293,48476.0522496371,42.1259596565104
1.63734115347019,48691.8604651163,42.1259596565104
1.63734115347019,47194.2446043165,42.1259596565104
1.62756598240469,48691.8604651163,42.2377783542906
1.63245356793744,48691.8604651163,42.1259596565104
1.63245356793744,52459.0163934426,42.2377783542906
1.62756598240469,48476.0522496371,42.2377783542906
1.63734115347019,48476.0522496371,42.2377783542906
1.63245356793744,48476.0522496371,42.2377783542906
1.63245356793744,48691.8604651163,42.1259596565104
1.63734115347019,48691.8604651163,42.1259596565104
1.63734115347019,48476.0522496371,42.1259596565104
1.63245356793744,48476.0522496371,42.2377783542906
1.63734115347019,48260.8695652174,42.3498492103601
1.62756598240469,48260.8695652174,42.3498492103601
1.62756598240469,48260.8695652174,42.3498492103601
1.62756598240469,48260.8695652174,42.2377783542906
1.62756598240469,48260.8695652174,42.3498492103601
1.62267839687195,48046.3096960926,42.4621741914603
1.62756598240469,48908.2969432314,42.2377783542906
1.62756598240469,48260.8695652174,42.4621741914603
1.62267839687195,48046.3096960926,42.4621741914603
1.62267839687195,48046.3096960926,42.4621741914603
1.62267839687195,48046.3096960926,42.4621741914603
1.62756598240469,48046.3096960926,42.4621741914603
1.62267839687195,48046.3096960926,42.4621741914603
1.62267839687195,48046.3096960926,42.4621741914603
1.62267839687195,48046.3096960926,42.4621741914603
1.62267839687195,48046.3096960926,42.5747552817741
1.6177908113392,48046.3096960926,42.5747552817741
1.6177908113392,48046.3096960926,42.5747552817741
1.6177908113392,47832.3699421965,42.5747552817741
1.6177908113392,47832.3699421965,42.6875944831552
1.6177908113392,47832.3699421965,42.6875944831552
1.6177908113392,47832.3699421965,42.5747552817741
1.61290322580645,47832.3699421965,42.6875944831552
1.6177908113392,47832.3699421965,42.6875944831552
1.61290322580645,47832.3699421965,42.5747552817741
1.61290322580645,47832.3699421965,42.6875944831552
1.61290322580645,51331.3609467456,42.6875944831552
1.6177908113392,47619.0476190476,42.6875944831552
1.6177908113392,47619.0476190476,42.6875944831552
1.6080156402737,47619.0476190476,42.6875944831552
1.62756598240469,47619.0476190476,42.800693815359
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.800693815359
1.61290322580645,47194.2446043165,42.6875944831552
1.61290322580645,47406.3400576369,42.800693815359
1.6080156402737,47619.0476190476,42.6875944831552
1.61290322580645,47406.3400576369,42.6875944831552
1.61290322580645,47406.3400576369,42.6875944831552
1.62267839687195,47406.3400576369,42.6875944831552
1.6080156402737,47406.3400576369,42.800693815359
1.6080156402737,47406.3400576369,42.6875944831552
1.6080156402737,47619.0476190476,42.800693815359
1.6080156402737,47406.3400576369,42.800693815359
1.61290322580645,47406.3400576369,42.800693815359
1.61290322580645,49125.3644314869,42.2377783542906
1.62267839687195,47406.3400576369,42.800693815359
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47406.3400576369,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47406.3400576369,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47406.3400576369,42.6875944831552
1.61290322580645,47406.3400576369,42.6875944831552
1.61290322580645,47194.2446043165,42.6875944831552
1.6177908113392,48046.3096960926,42.6875944831552
1.6080156402737,47832.3699421965,42.5747552817741
1.6177908113392,47832.3699421965,42.5747552817741
1.6177908113392,47832.3699421965,42.5747552817741
1.6177908113392,47832.3699421965,42.5747552817741
1.6177908113392,47832.3699421965,42.4621741914603
1.62267839687195,48046.3096960926,42.5747552817741
1.6177908113392,48046.3096960926,42.5747552817741
1.6177908113392,47832.3699421965,42.5747552817741
1.6177908113392,47832.3699421965,42.4621741914603
1.6177908113392,47832.3699421965,42.5747552817741
1.6177908113392,47832.3699421965,42.5747552817741
1.6177908113392,47832.3699421965,42.5747552817741
1.6177908113392,47832.3699421965,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47194.2446043165,42.6875944831552
1.61290322580645,47406.3400576369,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.6080156402737,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,48260.8695652174,42.6875944831552
1.6177908113392,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.6875944831552
1.6177908113392,47619.0476190476,42.6875944831552
1.6080156402737,48691.8604651163,42.6875944831552
1.61290322580645,47832.3699421965,42.6875944831552
1.61290322580645,47619.0476190476,42.800693815359
1.61290322580645,47619.0476190476,42.6875944831552
1.61290322580645,47619.0476190476,42.0143911674958
